SITE_ID,SAMPLE_ID,SAMPLE_VERSION,REPLICATE_CODE,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT,IS_THIRD_PARTY_DATA,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX
56190,505672,1,,07/09/2005,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,501294,08/09/2005,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,86,4,,,,,,,,14,60,4,,,,1,7,11,19,115,6,,3,0,5,36,14,21,80,4,21,82,4,No,,,
56190,660910,1,,22/05/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: WATER FRAMEWORK DIRECTIVE: Operational monitoring,646716,10/06/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,77,4,25,36,1,5,3,5,7,14,55,4,1,12,9,1,7,8,17,99,6,2,50,4,5,33,15,18,65,4,18,69,4,No,26,151,6
56190,669670,1,,04/09/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: WATER FRAMEWORK DIRECTIVE: Operational monitoring,663542,17/12/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,100,4,30,55,2,7,3,7,13,20,76,4,1,13,8,1,9,13,24,139,6,2,67,3,5,52,10,27,94,3,27,102,4,No,34,195,6
56190,738274,1,,11/04/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: WATER FRAMEWORK DIRECTIVE: Investigative monitoring,734003,13/10/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,74,4,19,30,2,5,3,5,8,9,36,4,1,6,8,2,6,26,17,101,6,2,38,5,5,33,15,19,72,4,19,75,4,No,21,124,6
56190,746982,1,,05/10/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: WATER FRAMEWORK DIRECTIVE: Investigative monitoring,733799,07/10/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),28,124,4,36,59,2,5,5,5,8,22,81,4,1,12,4,3,11,29,29,168,6,1,70,1,6,56,11,32,126,4,32,129,4,No,38,217,6
56190,792266,1,,25/03/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: WLB1C Manage deterioration risk - checking risk is controlled,788737,08/06/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,77,4,23,36,2,3,3,3,5,16,63,4,1,9,6,2,5,37,17,102,6,1,38,3,6,28,21,19,73,4,19,72,4,No,25,145,6
56209,147564,1,,23/10/1984,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115021,23/10/1984,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,68,4,,,,,,,,11,41,4,,,,2,6,26,15,94,6,,,,4,26,15,16,62,4,16,59,4,No,,,
56209,176706,1,,15/03/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115696,15/03/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,34,3,,,,,,,,6,27,5,,,,,2,0,9,53,6,,3,0,,15,0,11,39,4,11,38,3,No,,,
56209,148345,1,,18/07/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,142862,18/07/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,83,4,,,,,,,,12,36,3,,,,1,6,22,19,122,6,,,,7,32,22,20,82,4,20,81,4,No,1,8,8
56209,175049,1,,12/12/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116270,12/12/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,52,4,,,,,,,,10,33,3,,,,1,2,34,11,70,6,,,,3,16,19,12,50,4,12,51,4,No,,,
56209,353452,1,,19/11/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Historical Code: OTHER Any reason not otherwise defined (contact Lead User),346781,20/01/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),12,46,4,,,,,,,,8,30,4,,,,,4,0,11,68,6,,3,0,2,23,9,12,43,4,12,43,4,No,,,
56223,174979,1,,23/10/1984,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115025,23/10/1984,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,83,4,,,,,,,,13,53,4,1,1,100,2,5,37,17,109,6,,2,0,6,26,23,19,80,4,19,81,4,No,,,
56223,176519,1,,14/11/1985,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115239,14/11/1985,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),21,83,4,,,,,,,,16,65,4,1,1,100,3,5,55,19,126,7,,2,0,10,31,32,22,90,4,22,91,4,No,1,8,8
56223,147939,1,,24/09/1986,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115404,24/09/1986,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,61,4,,,,,,,,9,27,3,1,1,100,1,3,39,13,79,6,,2,0,3,22,14,15,57,4,15,58,4,No,,,
56223,147970,1,,30/10/1986,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,140031,30/10/1986,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),14,63,5,,,,,,,,8,29,4,1,1,100,3,4,67,12,76,6,,2,0,8,23,35,14,61,4,14,62,4,No,,,
56223,148062,1,,19/05/1987,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115544,19/05/1987,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,69,4,,,,,,,,12,44,4,,,,2,4,50,15,96,6,,2,0,6,26,23,18,70,4,18,74,4,No,,,
56223,148193,1,,15/03/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115692,15/03/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),10,37,4,,,,,,,,8,27,3,1,1,100,1,2,55,9,54,6,,3,0,3,17,18,11,41,4,11,43,4,No,,,
56223,168288,1,,18/07/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115885,18/07/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,81,4,,,,,,,,15,59,4,1,1,100,3,7,38,18,115,6,,,,7,29,24,19,81,4,19,84,4,No,,,
56223,148661,1,,12/12/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Historical Code: OTHER Any reason not otherwise defined (contact Lead User),116271,12/12/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,50,4,,,,,,,,11,40,4,,,,1,4,20,12,74,6,,,,2,22,9,12,52,4,12,50,4,No,,,
56223,148827,1,,08/03/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,116474,08/03/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,71,4,,,,,,,,12,49,4,,,,1,3,39,14,89,6,,3,0,4,23,17,17,70,4,17,71,4,No,,,
56223,149023,1,,11/06/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,116714,11/06/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,55,5,,,,,,,,9,26,3,1,1,100,1,3,15,12,70,6,,,,1,19,5,12,51,4,12,52,4,No,,,
56223,149226,1,,06/09/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,116976,06/09/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,88,4,,,,,,,,15,61,4,,,,2,5,29,19,115,6,,,,5,30,17,20,75,4,20,79,4,No,,,
56223,170454,1,,13/03/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,140203,13/03/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,75,4,,,,,,,,14,58,4,1,1,100,2,5,34,17,102,6,,2,0,5,32,16,19,73,4,19,75,4,No,,,
56223,149855,1,,02/07/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117767,02/07/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,57,4,,,,,,,,11,33,3,1,1,100,1,3,29,14,85,6,,2,0,4,28,14,16,59,4,16,62,4,No,,,
56223,149956,1,,03/09/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,117892,03/09/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,79,4,,,,,,,,15,57,4,,,,1,5,9,18,106,6,,3,0,2,34,6,20,75,4,20,80,4,No,,,
56223,168355,1,,27/03/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,118282,27/03/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),18,73,4,,,,,,,,12,47,4,,,,2,5,36,16,102,6,,3,0,6,30,20,18,70,4,18,71,4,No,,,
56223,150640,1,,03/11/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,118728,03/11/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,67,4,,,,,,,,10,37,4,,,,1,4,20,14,88,6,,2,0,4,26,15,16,60,4,16,62,4,No,1,8,8
56223,150971,1,,29/06/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119133,29/06/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),28,121,4,12,26,2,12,5,12,26,22,88,4,3,7,46,3,8,34,27,172,6,5,29,17,10,41,24,29,124,4,29,123,4,No,16,100,6
56223,151092,1,,22/09/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119277,22/09/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,79,4,6,17,3,12,3,12,34,14,58,4,2,4,59,3,6,51,17,110,6,5,17,29,8,31,26,19,83,4,19,79,4,No,9,58,6
56223,151496,1,,07/06/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,143231,07/06/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,86,5,5,5,1,1,3,3,3,16,71,4,2,4,42,2,6,27,19,125,7,2,14,14,8,31,26,20,86,4,20,87,4,No,9,60,7
56223,175235,1,,29/07/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,119840,29/07/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,94,5,4,4,1,1,3,3,3,13,53,4,1,2,54,3,6,55,18,116,6,1,10,10,8,30,27,20,87,4,20,87,4,No,5,31,6
56223,151848,1,,23/03/1995,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120215,23/03/1995,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),23,103,4,6,7,1,1,5,5,6,18,71,4,1,4,32,2,6,36,21,132,6,,15,0,9,34,26,23,97,4,23,101,4,No,8,50,6
56223,152002,1,,25/09/1995,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120411,25/09/1995,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),21,95,5,3,3,1,1,3,3,3,17,66,4,1,1,51,2,6,30,20,122,6,,7,0,4,33,12,21,90,4,21,92,4,No,3,18,6
56223,170131,1,,18/03/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,120603,18/03/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,70,4,4,4,1,1,3,3,3,12,50,4,1,2,48,4,6,55,15,96,6,,9,0,8,30,27,17,74,4,17,72,4,No,5,30,6
56223,153176,1,,28/01/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,121893,28/01/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,56,4,,,,,,,,11,36,3,1,1,51,1,3,31,13,81,6,,4,0,5,26,19,16,62,4,16,60,4,No,1,6,6
56223,172179,1,,30/04/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,121385,30/04/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),18,70,4,2,2,1,1,3,3,3,13,53,4,1,2,57,2,6,38,17,111,7,2,8,25,10,33,30,19,77,4,19,78,4,No,3,22,7
56223,153028,1,,04/11/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,143418,04/11/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),25,106,4,17,34,2,10,5,10,20,16,58,4,1,7,9,2,7,26,23,138,6,,35,0,5,38,13,25,90,4,25,96,4,No,21,123,6
56223,173254,1,,24/03/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,121970,24/03/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,82,4,13,18,1,3,3,3,4,14,61,4,3,7,38,2,5,34,19,121,6,4,28,14,8,32,25,21,81,4,21,85,4,No,17,108,6
56223,169309,1,,17/09/1998,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,141957,17/09/1998,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),27,118,4,23,37,2,10,5,10,16,21,83,4,4,11,32,2,7,31,25,157,6,5,47,11,9,42,21,27,112,4,27,114,4,No,26,162,6
56223,153591,1,,31/03/1999,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,122418,31/03/1999,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),20,87,4,18,32,2,10,3,10,18,13,56,4,4,9,39,2,5,37,19,123,6,6,35,17,9,33,27,22,87,4,22,91,4,No,20,129,6
56223,296677,1,,21/09/1999,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,288344,21/09/1999,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,111,5,17,34,2,10,5,10,20,19,81,4,2,7,29,3,9,29,25,154,6,3,31,10,8,42,19,25,107,4,25,112,4,No,18,112,6
56223,312866,1,,26/04/2000,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,304435,27/04/2000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,70,4,15,17,1,1,3,3,3,13,54,4,3,10,26,2,7,25,16,97,6,4,37,11,8,38,21,20,77,4,20,79,4,No,18,111,6
56223,325559,1,,05/09/2000,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,318352,07/09/2000,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,104,4,22,32,1,3,5,5,7,17,60,4,3,9,35,3,6,42,23,149,6,6,36,17,9,36,25,24,93,4,24,97,4,No,22,140,6
56223,336766,1,,03/09/2001,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Historical Code: OTHER Any reason not otherwise defined (contact Lead User),329686,05/09/2001,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),30,141,5,27,34,1,3,5,5,6,25,108,4,5,17,30,5,13,38,28,169,6,8,65,12,13,61,21,32,136,4,32,142,4,No,32,198,6
56223,340084,1,,07/03/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,333349,08/03/2002,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,73,4,11,12,1,1,3,3,3,15,60,4,4,7,49,3,6,46,17,109,6,5,30,17,9,34,26,19,75,4,19,78,4,No,14,91,7
56223,353243,1,,19/11/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: CAMS Environmental weighting - Water Resources strategic needs,346508,27/01/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,11,47,4,,,,,,,,7,25,4,,,,1,4,14,10,63,6,,2,0,3,21,14,12,50,4,12,50,4,No,,,
56223,357055,1,,24/02/2003,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,350973,28/02/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,22,95,4,,,,,,,,15,59,4,1,1,100,4,7,49,20,128,6,,3,0,11,40,28,22,93,4,22,94,4,No,,,
